"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-01-27","0.08","32","28","29"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-01-28","0.00","35","20","20"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-01-29","0.00","36","15","16"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-01-30","0.02","37","16","35"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-01-31","0.00","42","15","15"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-01","0.00","29","15","21"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-02","0.39","37","21","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-03","0.19","43","19","20"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-04","0.00","34","20","25"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-05","0.00","47","25","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-06","0.00","36","11","11"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-07","0.00","33","11","24"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-08","0.00","43","24","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-09","0.00","49","33","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-10","0.07","36","28","28"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-11","0.00","41","27","27"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-12","0.00","41","27","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-13","0.00","40","12","12"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-14","0.00","27","12","21"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-15",,"32","6","6"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-16",,"18","3","3"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-17",,"17","3","13"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-18","0.00","29","3","3"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-19","0.00","32","3","11"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-20","0.00","20","1","1"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-21","0.00","20","1","9"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-22","0.77","32","9","32"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-23","0.00","48","32","34"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-24","0.00","34","1","2"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-25","0.00","27","2","20"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-26","0.00","39","20","27"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-27","0.05","32","26","26"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-02-28","0.00","32","15","17"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-01","0.00","30","17","20"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-02","0.64","31","20","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-03","0.00","40","25","27"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-04","0.37","34","27","34"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-05",,"41","33","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-06",,"33","11","11"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-07","0.00","27","5","6"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-08","0.00","41","6","30"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-09","0.00","51","30","32"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-10","0.00","60","32","32"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-11","0.57","52","32","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-12","0.00","63","42","44"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-13","0.00","52","29","29"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-14",,"49","29","39"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-15",,"49","39","44"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-16",,"48","31","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-17","0.00","56","31","45"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-18","0.00","71","32","32"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-19","0.00","47","27","32"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-20","0.00","48","32","34"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-21","0.40","36","31","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-22","0.00","53","31","39"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-23","0.00","49","28","29"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-24","0.00","45","29","34"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-25","0.00","40","24","25"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-26","0.01","45","25","42"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-27","0.84","72","39","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-28","0.00","49","31","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-29","0.00","35","25","26"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-30","0.00","45","26","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-03-31","0.00","61","37","37"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-01","0.05","63","31","31"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-02","0.00","58","31","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-03","0.00","65","33","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-04","0.02","63","51","51"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-05","0.00","56","39","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-06","0.00","63","40","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-07","0.06","73","40","55"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-08","0.17","69","44","45"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-09","0.06","45","40","41"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-10","0.23","46","41","41"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-11","0.01","58","41","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-12","0.00","63","35","36"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-13","0.00","64","36","47"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-14","0.02","75","47","61"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-15","0.15","62","48","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-16","0.00","68","50","51"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-17","0.27","71","51","54"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-18","0.00","76","54","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-19","0.00","77","56","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-20","1.16","62","51","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-21","0.65","77","57","57"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-22","0.00","67","42","44"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-23","0.02","71","40","41"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-24","0.00","52","38","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-25","0.00","58","32","34"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-26","0.00","54","34","44"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-27","0.00","61","42","46"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-28","0.00","61","46","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-29","0.00","71","44","44"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-04-30","0.00","75","44","51"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-01","0.09","73","51","52"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-02","0.00","57","41","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-03","0.00","72","43","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-04","0.00","79","50","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-05","0.00","84","53","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-06","0.01","85","60","62"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-07","0.00","78","61","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-08","0.00","80","55","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-09","0.00","82","59","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-10","0.01","79","62","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-11","0.01","82","66","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-12","0.13","81","63","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-13","0.00","87","57","58"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-14","0.00","69","49","51"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-15","0.00","70","51","52"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-16","0.00","74","52","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-17",,"84","59","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-18",,"79","65","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-19","0.92","86","64","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-20","0.00","85","58","58"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-21","0.00","67","54","54"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-22","0.16","58","45","47"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-23","0.00","73","46","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-24","0.00","69","47","51"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-25","0.00","78","51","61"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-26","0.00","83","61","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-27","0.00","84","68","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-28","0.07","87","70","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-29","0.05","87","68","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-30","0.00","83","68","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-05-31","0.00","86","70","72"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-01","1.11","89","69","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-02","0.97","86","56","57"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-03","0.23","58","55","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-04","0.02","65","56","57"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-05","0.24","68","54","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-06","0.02","73","56","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-07","0.00","79","61","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-08","0.00","75","61","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-09","1.25","83","63","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-10","0.00","85","60","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-11","0.00","83","63","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-12","0.00","90","70","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-13","0.00","92","72","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-14","0.00","86","71","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-15","1.68","88","73","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-16","0.05","88","75","77"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-17","0.00","92","69","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-18","0.70","85","68","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-19","0.28","77","68","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-20","0.00","85","70","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-21","1.44","86","72","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-22","0.00","88","72","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-23","0.00","90","74","79"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-24","0.72","92","65","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-25","0.00","83","61","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-26","0.11","81","66","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-27","0.00","80","68","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-28","2.42","69","64","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-29","0.00","76","57","62"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-06-30","0.00","81","62","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-01","2.30","83","65","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-02","0.00","85","65","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-03",,"74","60","62"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-04",,"80","62","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-05",,"73","66","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-06",,"81","67","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-07","0.00","88","73","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-08","0.00","88","75","77"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-09","0.13","86","73","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-10","0.46","86","70","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-11","0.00","85","70","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-12","0.00","85","63","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-13","0.00","85","67","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-14","1.72","85","70","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-15","0.05","86","69","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-16","0.00","83","63","64"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-17","0.00","81","64","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-18","0.00","82","67","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-19","0.00","86","73","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-20","0.00","92","75","78"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-21","0.00","94","74","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-22","0.01","89","66","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-23","0.00","85","65","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-24","0.00","81","60","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-25","0.00","85","63","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-26","0.00","86","65","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-27","0.92","87","68","72"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-28","0.00","83","71","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-29","0.00","90","70","72"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-30","0.00","90","72","79"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-07-31","0.26","89","65","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-01","0.00","89","66","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-02","0.00","87","64","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-03","0.00","86","65","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-04","0.03","90","70","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-05","0.29","90","67","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-06","0.00","88","66","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-07","0.02","81","68","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-08","0.00","83","64","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-09","0.00","82","63","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-10","0.00","81","63","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-11","0.73","73","70","73"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-12","0.49","86","68","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-13","0.00","83","64","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-14","0.00","82","59","61"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-15","0.00","86","61","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-16","0.00","86","62","64"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-17","0.00","88","64","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-18","0.00","92","70","72"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-19","0.00","88","72","76"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-20","0.09","86","75","76"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-21","0.52","83","70","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-22","0.00","84","63","64"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-23","0.00","81","59","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-24","0.00","81","59","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-25","0.01","88","68","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-26","0.00","85","63","64"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-27","0.00","80","59","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-28","0.00","78","58","58"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-29","0.00","81","58","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-30","0.00","84","59","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-08-31","0.00","84","66","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-01","0.00","87","69","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-02","0.00","92","67","68"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-03","0.00","92","67","69"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-04","0.00","93","69","75"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-05","0.00","92","71","71"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-06","0.00","84","60","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-07","0.00","84","60","62"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-08","0.00","87","62","70"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-09","0.00","91","70","77"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-10","0.37","92","73","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-11","1.14","81","65","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-12","0.00","82","62","64"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-13","1.31","75","60","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-14","0.00","70","52","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-15","0.00","77","53","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-16","0.00","82","55","55"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-17","0.00","84","55","57"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-18","0.00","85","57","58"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-19","0.00","85","58","66"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-20","0.00","82","65","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-21","0.00","77","60","61"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-22","0.02","70","61","64"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-23","0.00","73","56","57"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-24","0.00","79","53","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-25","0.00","78","53","63"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-26","0.00","77","60","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-27","0.00","70","59","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-28","0.00","71","59","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-29","0.00","80","65","67"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-09-30","1.41","80","67","74"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-01","0.05","77","57","57"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-02","0.37","58","52","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-03",,"54","48","49"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-04",,"56","49","54"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-05","0.00","57","48","48"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-06","0.00","67","47","47"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-07","0.00","75","47","55"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-08","0.00","75","52","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-09","0.00","76","53","57"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-10","0.31","79","52","52"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-11","0.00","63","41","41"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-12","0.00","67","41","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-13","0.00","72","43","51"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-14","0.00","73","51","51"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-15","0.00","67","47","47"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-16","0.00","65","45","51"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-17","0.00","65","40","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-18","0.00","52","33","33"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-19","0.01","49","30","30"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-20","0.00","54","30","46"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-21","0.00","68","42","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-22","0.00","74","43","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-23","0.00","73","43","55"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-24","0.00","65","41","41"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-25","0.02","59","41","55"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-26","0.00","72","42","43"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-27","0.00","60","37","37"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-28","0.07","60","37","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-29","0.81","70","56","60"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-30","0.00","71","45","46"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-10-31","0.00","59","34","34"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-01","0.02","57","34","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-02","0.00","64","50","50"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-03","0.00","65","40","40"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-04","0.00","72","40","44"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-05","0.00","77","44","59"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-06","0.02","70","59","65"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-07","0.00","78","61","61"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-08","0.03","64","42","42"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-09","0.00","58","32","32"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-10","0.90","56","32","56"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-11","0.19","61","53","53"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-12","0.00","64","46","52"
"USW00013701","ABERDEEN PHILLIPS FIELD, MD US","2015-11-13","0.14","61","51","51"
